codigo_postal,provincia,municipio_nombre,poblacion_actual,poblacion_hace_5a,crecimiento_%,supera_20k,crecimiento_positivo,precio_m2,variacion_anual_%,variacion_maximo_%,en_maximo_historico,precio_anual_positivo,fuente_precio,tiene_supermercado,tiene_colegio,tiene_instituto,tiene_universidad,tiene_centro_salud,tiene_todos_servicios,tiene_mercadona
27373,Lugo,"Begonte, Outeiro de Rei",1323.7222222222222,1323.388888888889,0.03,False,True,497.826086,,,False,False,notariado,False,False,False,False,True,False,False
12191,Castellón/Castelló,"Pobla Tornesa, la",1322.0,1212.0,9.08,False,True,1513.593772,,,False,False,notariado,False,False,False,False,True,False,False
46822,Valencia/València,Bolbaite,1320.0,1324.0,-0.3,False,False,411.689291,,,False,False,notariado,False,False,False,False,True,False,False
36968,Pontevedra,Meaño,1309.25,1330.5,-1.6,False,False,673.549765,,,False,False,notariado,False,False,False,False,True,False,False
36967,Pontevedra,Meaño,1309.25,1330.5,-1.6,False,False,1198.4375,,,False,False,notariado,False,False,False,False,True,False,False
03469,Alicante/Alacant,"Beneixama, Camp de Mirra, el/Campo de Mirra",1295.0,1262.0,2.61,False,True,335.531739,,,False,False,notariado,False,False,False,False,True,False,False
27785,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27780,Lugo,Foz,1291.125,1252.0,3.12,False,True,1200.530101,,,False,False,notariado,False,True,True,False,True,False,False
27787,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27788,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27789,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27893,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27892,Lugo,Foz,1291.125,1252.0,3.12,False,True,359.796544,,,False,False,notariado,False,False,False,False,False,False,False
27786,Lugo,Foz,1291.125,1252.0,3.12,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
46392,Valencia/València,Siete Aguas,1289.0,1159.0,11.22,False,True,902.993901,,,False,False,notariado,False,True,False,False,True,False,True
32430,Ourense,Castrelo de Miño,1289.0,1340.0,-3.81,False,False,757.947976,,,False,False,notariado,False,False,False,False,False,False,False
27614,Lugo,"Láncara, Sarria",1282.118881118881,1260.909090909091,1.68,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27615,Lugo,"Láncara, Sarria",1282.118881118881,1260.909090909091,1.68,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15339,A Coruña,"Mañón, Ortigueira",1282.0,1363.625,-5.99,False,False,877.335929,,,False,False,notariado,False,False,False,False,True,False,False
15185,A Coruña,Cerceda,1279.0,1252.0,2.16,False,True,659.275052,,,False,False,notariado,True,True,False,False,True,False,False
15187,A Coruña,Cerceda,1279.0,1252.0,2.16,False,True,459.411556,,,False,False,notariado,False,False,False,False,False,False,False
15188,A Coruña,Cerceda,1279.0,1252.0,2.16,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15186,A Coruña,Cerceda,1279.0,1252.0,2.16,False,True,371.640783,,,False,False,notariado,False,True,False,False,True,False,False
46177,Valencia/València,Tuéjar,1278.0,1137.0,12.4,False,True,346.887855,,,False,False,notariado,False,False,False,False,True,False,False
43390,Tarragona,Riudecols,1264.0,1189.0,6.31,False,True,1193.169451,,,False,False,notariado,False,False,False,False,True,False,False
27420,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27410,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27411,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27412,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27418,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27417,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27590,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27416,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,319.431956,,,False,False,notariado,False,False,False,False,False,False,False
27591,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27415,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27414,Lugo,Monforte de Lemos,1262.2,1223.1333333333334,3.19,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32611,Ourense,"Monterrei, Riós",1260.6666666666667,1327.0,-5.0,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
12316,Castellón/Castelló,Morella,1250.5,1208.0,3.52,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12300,Castellón/Castelló,Morella,1250.5,1208.0,3.52,False,True,870.112577,,,False,False,notariado,False,False,False,False,True,False,False
03778,Alicante/Alacant,Beniarbeig,1249.5,1079.5,15.75,False,True,1733.224826,,,False,False,notariado,False,False,False,False,False,False,True
36853,Pontevedra,"Lama, A, Ponte Caldelas",1239.4583333333335,1221.7916666666665,1.45,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15807,A Coruña,Vilasantar,1233.0,1211.0,1.82,False,True,418.522849,,,False,False,notariado,False,False,False,False,True,False,False
46613,Valencia/València,Llaurí,1226.0,1130.0,8.5,False,True,707.523769,,,False,False,notariado,False,False,False,False,True,False,True
15314,A Coruña,Paderne,1225.0,1191.5,2.81,False,True,372.13908,,,False,False,notariado,False,False,False,False,True,False,False
15324,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15325,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15326,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15328,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15329,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15320,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,511.464095,,,False,False,notariado,True,True,False,False,True,False,False
15327,A Coruña,"Pontes de García Rodríguez, As",1224.5,1258.5,-2.7,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32815,Ourense,"Celanova, Ramirás",1210.375,1222.5,-0.99,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
46140,Valencia/València,"Ademuz, Castielfabib, Puebla de San Miguel",1210.0,1252.0,-3.35,False,False,274.339092,,,False,False,notariado,False,True,False,False,True,False,False
32816,Ourense,"Celanova, Merca, A",1205.875,1183.5,1.89,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12413,Castellón/Castelló,"Almedíjar, Castellnovo",1200.0,1162.0,3.27,False,True,437.284234,,,False,False,notariado,False,True,False,False,True,False,True
03569,Alicante/Alacant,Aigües,1199.0,986.0,21.6,False,True,1726.707597,,,False,False,notariado,False,False,False,False,True,False,True
46666,Valencia/València,Rafelguaraf,1197.5,1177.5,1.7,False,True,522.427652,,,False,False,notariado,False,False,False,False,True,False,True
30610,Murcia,Ricote,1197.0,1253.0,-4.47,False,False,467.763246,,,False,False,notariado,False,False,False,False,True,False,True
27372,Lugo,"Begonte, Guitiriz",1192.409090909091,1243.590909090909,-4.12,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12210,Castellón/Castelló,Ribesalbes,1191.0,1163.0,2.41,False,True,664.667066,,,False,False,notariado,False,False,False,False,True,False,False
12469,Castellón/Castelló,"Sacañet, Teresa, Viver",1185.5,1095.0,8.26,False,True,372.666666,,,False,False,notariado,False,False,False,False,True,False,False
46330,Valencia/València,Camporrobles,1183.0,1198.0,-1.25,False,False,854.251012,,,False,False,notariado,False,False,False,False,True,False,False
43592,Tarragona,Xerta,1180.0,1154.0,2.25,False,True,618.559953,,,False,False,notariado,False,False,False,False,True,False,False
46689,Valencia/València,Benicull de Xúquer,1179.0,1048.0,12.5,False,True,721.815932,,,False,False,notariado,False,False,False,False,True,False,True
46320,Valencia/València,Sinarcas,1176.0,1105.0,6.43,False,True,652.594547,,,False,False,notariado,False,False,False,False,True,False,False
46893,Valencia/València,Alfarrasí,1173.0,1219.0,-3.77,False,False,399.443207,,,False,False,notariado,False,False,False,False,True,False,True
46842,Valencia/València,"Aielo de Rugat, Montitxelvo/Montichelvo, Rugat, Terrateig",1171.0,1175.0,-0.34,False,False,500.403287,,,False,False,notariado,False,True,False,False,True,False,False
15613,A Coruña,"Capela, A",1165.0,1221.0,-4.59,False,False,975.308641,,,False,False,notariado,False,True,False,False,True,False,False
43772,Tarragona,Botarell,1161.0,1077.0,7.8,False,True,1534.631879,,,False,False,notariado,False,False,False,False,False,False,True
36587,Pontevedra,"Silleda, Vila de Cruces",1157.0,1172.4166666666665,-1.31,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
03518,Alicante/Alacant,"Bolulla, Tàrbena",1152.0,1040.0,10.77,False,True,678.528021,,,False,False,notariado,False,False,False,False,True,False,False
32910,Ourense,San Cibrao das Viñas,1150.2,1079.0,6.6,False,True,408.453522,,,False,False,notariado,False,False,False,False,False,False,False
32911,Ourense,San Cibrao das Viñas,1150.2,1079.0,6.6,False,True,904.402355,,,False,False,notariado,False,False,False,False,True,False,True
32901,Ourense,San Cibrao das Viñas,1150.2,1079.0,6.6,False,True,670.936749,,,False,False,notariado,False,False,False,False,False,False,False
43365,Tarragona,"Alforja, Arbolí",1150.0,1018.5,12.91,False,True,1384.549071,,,False,False,notariado,False,False,False,False,True,False,False
43596,Tarragona,Horta de Sant Joan,1150.0,1146.0,0.35,False,True,519.125683,,,False,False,notariado,False,True,False,False,True,False,False
43714,Tarragona,"Aiguamúrcia, Montmell, El",1146.1666666666665,992.3333333333334,15.5,False,True,932.167042,,,False,False,notariado,False,False,False,False,False,False,False
36790,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36749,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36748,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36747,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36746,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36791,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,1321.626016,,,False,False,notariado,False,False,False,False,False,False,False
36730,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,1787.298798,,,False,False,notariado,False,False,False,False,False,False,False
36740,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,1156.195703,,,False,False,notariado,False,False,False,False,True,False,False
36750,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,1464.238787,,,False,False,notariado,False,False,False,False,True,False,False
36739,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36792,Pontevedra,Tomiño,1144.8333333333333,1130.5,1.27,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12181,Castellón/Castelló,Benlloc,1143.0,1048.0,9.06,False,True,428.937259,,,False,False,notariado,False,False,False,False,True,False,False
46721,Valencia/València,Potries,1135.0,1060.0,7.08,False,True,769.830188,,,False,False,notariado,False,False,False,False,True,False,True
43790,Tarragona,Riba-roja d'Ebre,1132.0,1110.0,1.98,False,True,453.117647,,,False,False,notariado,False,False,False,False,True,False,False
46266,Valencia/València,Antella,1130.0,1157.0,-2.33,False,False,334.862385,,,False,False,notariado,False,False,False,False,True,False,False
15128,A Coruña,Vimianzo,1128.0,1160.5,-2.8,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15129,A Coruña,Vimianzo,1128.0,1160.5,-2.8,False,False,455.607933,,,False,False,notariado,True,True,True,False,True,False,False
15127,A Coruña,Vimianzo,1128.0,1160.5,-2.8,False,False,,,,False,False,mivau,False,True,False,False,False,False,False
46692,Valencia/València,Montesa,1128.0,1155.0,-2.34,False,False,461.736409,,,False,False,notariado,False,False,False,False,True,False,True
46501,Valencia/València,Petrés,1124.0,999.0,12.51,False,True,1095.168507,,,False,False,notariado,False,False,False,False,True,False,True
03850,Alicante/Alacant,Beniarrés,1117.0,1099.0,1.64,False,True,246.149614,,,False,False,notariado,False,False,False,False,True,False,False
46148,Valencia/València,Algímia d'Alfara,1115.0,1053.0,5.89,False,True,498.451973,,,False,False,notariado,False,False,False,False,True,False,True
27796,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27797,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,,,,False,False,mivau,False,True,False,False,False,False,False
27712,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27713,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,1245.098039,,,False,False,notariado,False,False,False,False,False,False,False
27714,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27710,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,503.292568,,,False,False,notariado,False,False,False,False,False,False,False
27711,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27715,Lugo,Ribadeo,1113.5555555555557,1095.5555555555557,1.64,False,True,1704.918032,,,False,False,notariado,False,False,False,False,False,False,False
46625,Valencia/València,Cofrentes,1113.0,1123.0,-0.89,False,False,393.078785,,,False,False,notariado,False,False,False,False,True,False,False
32153,Ourense,"Coles, Peroxa, A",1105.8333333333333,1070.4166666666667,3.31,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
43763,Tarragona,"Nou de Gaià, La, Vespella de Gaià",1105.0,1017.0,8.65,False,True,1709.098914,,,False,False,notariado,False,False,False,False,False,False,True
15347,A Coruña,Cedeira,1091.1666666666667,1112.6666666666667,-1.93,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15359,A Coruña,Cedeira,1091.1666666666667,1112.6666666666667,-1.93,False,False,615.503875,,,False,False,notariado,False,False,False,False,False,False,False
15350,A Coruña,Cedeira,1091.1666666666667,1112.6666666666667,-1.93,False,False,777.994525,,,False,False,notariado,True,True,True,False,True,False,False
15358,A Coruña,Cedeira,1091.1666666666667,1112.6666666666667,-1.93,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15357,A Coruña,Cedeira,1091.1666666666667,1112.6666666666667,-1.93,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
